tid,time,day,poi,type,root_type,rating,weather,label
8924,80,Thursday,Star*Deli,Deli / Bodega,Food,-1.0,Clouds,315
8924,81,Thursday,Kennedy Fried Chicken & Pizza,Fried Chicken Joint,Food,-1.0,Clouds,315
8924,81,Thursday,Tony's Shop & Save,Grocery Store,Shop & Service,-1.0,Clouds,315
8924,892,Thursday,Tony's Shop & Save,Grocery Store,Shop & Service,-1.0,Clouds,315
8924,1087,Friday,Tony's Shop & Save,Grocery Store,Shop & Service,-1.0,Clear,315
8924,1099,Friday,NYC HRA- FAMILY INDEPENDENCE ADMINISTRATION,Government Building,Professional & Other Places,-1.0,Clear,315
8924,1100,Friday,Melao Barber Shop,Salon / Barbershop,Shop & Service,-1.0,Clear,315
8924,1101,Friday,Starlight Dominican Beauty Salon,Salon / Barbershop,Shop & Service,-1.0,Clear,315
8924,1101,Friday,Bautista Barber Shop,Cosmetics Shop,Shop & Service,-1.0,Clear,315
8924,1103,Friday,Sutter Grocery,Deli / Bodega,Food,-1.0,Clear,315
8924,1126,Friday,Brooklyn Public Library,Library,Professional & Other Places,-1.0,Clear,315
8924,1132,Friday,Gershwin Park,Park,Outdoors & Recreation,-1.0,Clear,315
8924,1172,Friday,Nubian's Hair Salon,Salon / Barbershop,Shop & Service,-1.0,Clear,315
8924,1172,Friday,Johnny's Original Pizza,Pizza Place,Food,-1.0,Clear,315
8924,1333,Friday,Key Food Supermarket,Supermarket,Shop & Service,6.4,Clear,315
8924,1334,Friday,US Post Office,Post Office,Professional & Other Places,-1.0,Clear,315
8924,1334,Friday,Kennedy Fried Chicken & Pizza,Fried Chicken Joint,Food,-1.0,Clear,315
8924,1335,Friday,Brooklyn Public Library,Library,Professional & Other Places,-1.0,Clear,315
8924,1336,Friday,B 13,Bus Line,Travel & Transport,-1.0,Clear,315
8924,1337,Friday,Liberty Petroleum,Gas Station,Shop & Service,-1.0,Clear,315
8924,1338,Friday,B14 (Euclid Ave),Bus Line,Travel & Transport,-1.0,Clear,315
8924,1338,Friday,Espinal's Restaurant,Latin American Restaurant,Food,-1.0,Clear,315
8924,430,Saturday,Tony's Shop & Save,Grocery Store,Shop & Service,-1.0,Clear,315
8924,430,Saturday,Espinal's Restaurant,Latin American Restaurant,Food,-1.0,Clear,315
8924,885,Saturday,Spring Creek Towers Baseball Field,Field,Outdoors & Recreation,-1.0,Clear,315
8924,1055,Saturday,New Ming Fat Chinese Restaurant,Chinese Restaurant,Food,-1.0,Clear,315
8924,1146,Saturday,New Ming Fat Chinese Restaurant,Chinese Restaurant,Food,-1.0,Clouds,315
8924,1147,Saturday,Bolla Market - Conduit & Liberty,Gas Station,Shop & Service,-1.0,Clouds,315
8924,1216,Saturday,Bolla Market - Conduit & Liberty,Gas Station,Shop & Service,-1.0,Clear,315
8924,1280,Saturday,Bolla Market - Conduit & Liberty,Gas Station,Shop & Service,-1.0,Clouds,315
8924,1327,Saturday,May May Restaurant,Chinese Restaurant,Food,-1.0,Clouds,315
8924,1351,Saturday,Bolla Market - Conduit & Liberty,Gas Station,Shop & Service,-1.0,Rain,315
8924,1436,Saturday,Bolla Market - Conduit & Liberty,Gas Station,Shop & Service,-1.0,Clouds,315
8924,1436,Saturday,May May Restaurant,Chinese Restaurant,Food,-1.0,Clouds,315
8924,1437,Saturday,Napoli's Pizza,Pizza Place,Food,8.5,Clouds,315
8924,485,Sunday,New Ming Fat Chinese Restaurant,Chinese Restaurant,Food,-1.0,Rain,315
8924,622,Sunday,Bolla Market - Conduit & Liberty,Gas Station,Shop & Service,-1.0,Clear,315
8924,624,Sunday,New Ming Fat Chinese Restaurant,Chinese Restaurant,Food,-1.0,Clear,315
8924,976,Sunday,May May Restaurant,Chinese Restaurant,Food,-1.0,Clouds,315
8924,977,Sunday,Napoli's Pizza,Pizza Place,Food,8.5,Clouds,315
8924,978,Sunday,New Ming Fat Chinese Restaurant,Chinese Restaurant,Food,-1.0,Clouds,315
8925,390,Monday,New Ming Fat Chinese Restaurant,Chinese Restaurant,Food,-1.0,Clear,315
8925,390,Monday,Bolla Market - Conduit & Liberty,Gas Station,Shop & Service,-1.0,Clear,315
8925,391,Monday,Napoli's Pizza,Pizza Place,Food,8.5,Clear,315
8925,420,Tuesday,New Ming Fat Chinese Restaurant,Chinese Restaurant,Food,-1.0,Clear,315
8925,421,Tuesday,Bolla Market - Conduit & Liberty,Gas Station,Shop & Service,-1.0,Clear,315
8925,422,Tuesday,May May Restaurant,Chinese Restaurant,Food,-1.0,Clear,315
8925,423,Tuesday,Napoli's Pizza,Pizza Place,Food,8.5,Clear,315
8925,423,Tuesday,Tony's Shop & Save,Grocery Store,Shop & Service,-1.0,Clear,315
8925,1175,Wednesday,Average Joes Gym,Gym,Outdoors & Recreation,-1.0,Clouds,315
8925,897,Thursday,New Ming Fat Chinese Restaurant,Chinese Restaurant,Food,-1.0,Clear,315
8925,898,Thursday,Bolla Market - Conduit & Liberty,Gas Station,Shop & Service,-1.0,Clear,315
8925,898,Thursday,May May Restaurant,Chinese Restaurant,Food,-1.0,Clear,315
8925,899,Thursday,Napoli's Pizza,Pizza Place,Food,8.5,Clear,315
8925,899,Thursday,Chicken Spot,Fried Chicken Joint,Food,-1.0,Clear,315
8925,460,Friday,New Ming Fat Chinese Restaurant,Chinese Restaurant,Food,-1.0,Clear,315
8925,461,Friday,Bolla Market - Conduit & Liberty,Gas Station,Shop & Service,-1.0,Clear,315
8925,461,Friday,Napoli's Pizza,Pizza Place,Food,8.5,Clear,315
8925,462,Friday,May May Restaurant,Chinese Restaurant,Food,-1.0,Clear,315
8925,462,Friday,Melao Barber Shop,Salon / Barbershop,Shop & Service,-1.0,Clear,315
8925,1427,Friday,Tony's Shop & Save,Grocery Store,Shop & Service,-1.0,Clouds,315
8925,1428,Friday,Lee Good Taste,Chinese Restaurant,Food,-1.0,Clouds,315
8925,1428,Friday,B14 (Euclid Ave),Bus Line,Travel & Transport,-1.0,Clouds,315
8925,1429,Friday,Nubian's Hair Salon,Salon / Barbershop,Shop & Service,-1.0,Clouds,315
8925,171,Saturday,Visions Of Beauty Unisex Salon,Salon / Barbershop,Shop & Service,-1.0,Clouds,315
8925,179,Saturday,Brooklyn Public Library,Library,Professional & Other Places,-1.0,Clouds,315
8925,640,Saturday,Bolla Market - Conduit & Liberty,Gas Station,Shop & Service,-1.0,Clear,315
8925,640,Saturday,May May Restaurant,Chinese Restaurant,Food,-1.0,Clear,315
8925,510,Sunday,New Ming Fat Chinese Restaurant,Chinese Restaurant,Food,-1.0,Clouds,315
8925,510,Sunday,Bolla Market - Conduit & Liberty,Gas Station,Shop & Service,-1.0,Clouds,315
8925,511,Sunday,May May Restaurant,Chinese Restaurant,Food,-1.0,Clouds,315
8925,511,Sunday,Napoli's Pizza,Pizza Place,Food,8.5,Clouds,315
8925,1402,Sunday,NYC HRA- FAMILY INDEPENDENCE ADMINISTRATION,Government Building,Professional & Other Places,-1.0,Rain,315
8925,1402,Sunday,Melao Barber Shop,Salon / Barbershop,Shop & Service,-1.0,Rain,315
8925,1402,Sunday,Nubian's Hair Salon,Salon / Barbershop,Shop & Service,-1.0,Rain,315
8925,1403,Sunday,Visions Of Beauty Unisex Salon,Salon / Barbershop,Shop & Service,-1.0,Rain,315
8926,237,Monday,New Ming Fat Chinese Restaurant,Chinese Restaurant,Food,-1.0,Rain,315
8926,908,Monday,Melao Barber Shop,Salon / Barbershop,Shop & Service,-1.0,Clouds,315
8926,908,Monday,Nubian's Hair Salon,Salon / Barbershop,Shop & Service,-1.0,Clouds,315
8926,909,Monday,Visions Of Beauty Unisex Salon,Salon / Barbershop,Shop & Service,-1.0,Clouds,315
8926,370,Tuesday,Cypress Hills - NYCHA,Housing Development,Residence,-1.0,Clouds,315
8926,371,Tuesday,New Ming Fat Chinese Restaurant,Chinese Restaurant,Food,-1.0,Clouds,315
8926,372,Tuesday,Bolla Market - Conduit & Liberty,Gas Station,Shop & Service,-1.0,Clouds,315
8926,372,Tuesday,May May Restaurant,Chinese Restaurant,Food,-1.0,Clouds,315
8926,442,Tuesday,Napoli's Pizza,Pizza Place,Food,8.5,Clouds,315
8926,444,Tuesday,Sutter Grocery,Deli / Bodega,Food,-1.0,Clouds,315
8926,445,Tuesday,Chicken Spot,Fried Chicken Joint,Food,-1.0,Clouds,315
8926,445,Tuesday,Cypress Hills - NYCHA,Housing Development,Residence,-1.0,Clouds,315
8926,848,Tuesday,Brooklyn Public Library,Library,Professional & Other Places,-1.0,Clouds,315
8926,849,Tuesday,Sutter Grocery,Deli / Bodega,Food,-1.0,Clouds,315
8926,849,Tuesday,Cypress Hills - NYCHA,Housing Development,Residence,-1.0,Clouds,315
8926,849,Tuesday,Nubian's Hair Salon,Salon / Barbershop,Shop & Service,-1.0,Clouds,315
8926,495,Wednesday,Cypress Hills - NYCHA,Housing Development,Residence,-1.0,Clear,315
8926,496,Wednesday,New Ming Fat Chinese Restaurant,Chinese Restaurant,Food,-1.0,Clear,315
8926,497,Wednesday,Bolla Market - Conduit & Liberty,Gas Station,Shop & Service,-1.0,Clear,315
8926,497,Wednesday,May May Restaurant,Chinese Restaurant,Food,-1.0,Clear,315
8926,498,Wednesday,Napoli's Pizza,Pizza Place,Food,8.5,Clear,315
8926,649,Wednesday,Napoli's Pizza,Pizza Place,Food,8.5,Clouds,315
8926,650,Wednesday,Sutter Grocery,Deli / Bodega,Food,-1.0,Clouds,315
8926,652,Wednesday,Chicken Spot,Fried Chicken Joint,Food,-1.0,Clouds,315
8926,653,Wednesday,Jackson Hewitt Tax Service,Financial or Legal Service,Shop & Service,-1.0,Clouds,315
8926,654,Wednesday,NYC HRA- FAMILY INDEPENDENCE ADMINISTRATION,Government Building,Professional & Other Places,-1.0,Clouds,315
8926,654,Wednesday,Gershwin Park,Park,Outdoors & Recreation,-1.0,Clouds,315
8926,655,Wednesday,B 13,Bus Line,Travel & Transport,-1.0,Clouds,315
8926,655,Wednesday,Tony's Shop & Save,Grocery Store,Shop & Service,-1.0,Clouds,315
8926,130,Thursday,Nubian's Hair Salon,Salon / Barbershop,Shop & Service,-1.0,Clear,315
8926,440,Thursday,New Ming Fat Chinese Restaurant,Chinese Restaurant,Food,-1.0,Clouds,315
8926,903,Friday,New Ming Fat Chinese Restaurant,Chinese Restaurant,Food,-1.0,Clouds,315
8926,1000,Friday,New Ming Fat Chinese Restaurant,Chinese Restaurant,Food,-1.0,Clear,315
8926,1001,Friday,Bolla Market - Conduit & Liberty,Gas Station,Shop & Service,-1.0,Clear,315
8926,1001,Friday,Napoli's Pizza,Pizza Place,Food,8.5,Clear,315
8926,1004,Friday,NYC HRA- FAMILY INDEPENDENCE ADMINISTRATION,Government Building,Professional & Other Places,-1.0,Clear,315
8926,1004,Friday,B 13,Bus Line,Travel & Transport,-1.0,Clear,315
8926,1005,Friday,B14 (Euclid Ave),Bus Line,Travel & Transport,-1.0,Clear,315
8926,1008,Friday,Cypress Hills - NYCHA,Housing Development,Residence,-1.0,Clear,315
8926,1423,Friday,Melao Barber Shop,Salon / Barbershop,Shop & Service,-1.0,Clear,315
8926,1424,Friday,Nubian's Hair Salon,Salon / Barbershop,Shop & Service,-1.0,Clear,315
8926,1424,Friday,Starlight Dominican Beauty Salon,Salon / Barbershop,Shop & Service,-1.0,Clear,315
8926,1424,Friday,Visions Of Beauty Unisex Salon,Salon / Barbershop,Shop & Service,-1.0,Clear,315
8926,1,Saturday,Liberty Petroleum,Gas Station,Shop & Service,-1.0,Clear,315
8926,2,Saturday,Sutter Grocery,Deli / Bodega,Food,-1.0,Clear,315
8926,2,Saturday,Bautista Barber Shop,Cosmetics Shop,Shop & Service,-1.0,Clear,315
8926,2,Saturday,US Post Office,Post Office,Professional & Other Places,-1.0,Clear,315
8926,936,Saturday,New Ming Fat Chinese Restaurant,Chinese Restaurant,Food,-1.0,Clear,315
8926,937,Saturday,Bolla Market - Conduit & Liberty,Gas Station,Shop & Service,-1.0,Clear,315
8926,937,Saturday,May May Restaurant,Chinese Restaurant,Food,-1.0,Clear,315
8926,1033,Saturday,Red Bull Arena,Soccer Stadium,Arts & Entertainment,9.2,Clear,315
8926,1034,Saturday,Napoli's Pizza,Pizza Place,Food,8.5,Clear,315
8926,1035,Saturday,Sutter Grocery,Deli / Bodega,Food,-1.0,Clear,315
8926,1392,Saturday,Napoli's Pizza,Pizza Place,Food,8.5,Clear,315
8926,494,Sunday,New Ming Fat Chinese Restaurant,Chinese Restaurant,Food,-1.0,Clear,315
8926,495,Sunday,Bolla Market - Conduit & Liberty,Gas Station,Shop & Service,-1.0,Clear,315
8926,500,Sunday,May May Restaurant,Chinese Restaurant,Food,-1.0,Clear,315
8926,500,Sunday,Napoli's Pizza,Pizza Place,Food,8.5,Clear,315
8926,501,Sunday,Sutter Grocery,Deli / Bodega,Food,-1.0,Clear,315
8926,502,Sunday,NYC HRA- FAMILY INDEPENDENCE ADMINISTRATION,Government Building,Professional & Other Places,-1.0,Clear,315
8926,503,Sunday,Cypress Hills - NYCHA,Housing Development,Residence,-1.0,Clear,315
8927,839,Tuesday,Jackson Hewitt Tax Service,Financial or Legal Service,Shop & Service,-1.0,Fog,315
8927,860,Tuesday,Melao Barber Shop,Salon / Barbershop,Shop & Service,-1.0,Fog,315
8927,861,Tuesday,Starlight Dominican Beauty Salon,Salon / Barbershop,Shop & Service,-1.0,Clouds,315
8927,862,Tuesday,Bautista Barber Shop,Cosmetics Shop,Shop & Service,-1.0,Clouds,315
8927,109,Wednesday,B14 (Euclid Ave),Bus Line,Travel & Transport,-1.0,Clouds,315
8927,110,Wednesday,Jackson Hewitt Tax Service,Financial or Legal Service,Shop & Service,-1.0,Clouds,315
8927,111,Wednesday,Tony's Shop & Save,Grocery Store,Shop & Service,-1.0,Clouds,315
8927,446,Wednesday,Bolla Market - Conduit & Liberty,Gas Station,Shop & Service,-1.0,Clouds,315
8927,446,Wednesday,New Ming Fat Chinese Restaurant,Chinese Restaurant,Food,-1.0,Clouds,315
8927,446,Wednesday,Napoli's Pizza,Pizza Place,Food,8.5,Clouds,315
8927,447,Wednesday,May May Restaurant,Chinese Restaurant,Food,-1.0,Clouds,315
8927,448,Wednesday,Liberty Petroleum,Gas Station,Shop & Service,-1.0,Clouds,315
8927,448,Wednesday,Tony's Shop & Save,Grocery Store,Shop & Service,-1.0,Clouds,315
8927,782,Thursday,New Ming Fat Chinese Restaurant,Chinese Restaurant,Food,-1.0,Clouds,315
8927,783,Thursday,Bolla Market - Conduit & Liberty,Gas Station,Shop & Service,-1.0,Clouds,315
8927,783,Thursday,May May Restaurant,Chinese Restaurant,Food,-1.0,Clouds,315
8927,783,Thursday,Napoli's Pizza,Pizza Place,Food,8.5,Clouds,315
8927,784,Thursday,Liberty Petroleum,Gas Station,Shop & Service,-1.0,Clouds,315
8927,1059,Thursday,*The Far East*,Scenic Lookout,Outdoors & Recreation,-1.0,Fog,315
8927,1060,Thursday,"Brookdale University Hospital & Medical Center, Brookdale Family Care Center",Medical Center,Professional & Other Places,-1.0,Fog,315
8927,1061,Thursday,Tony's Shop & Save,Grocery Store,Shop & Service,-1.0,Fog,315
8927,1175,Thursday,Tony's Shop & Save,Grocery Store,Shop & Service,-1.0,Clouds,315
8927,1176,Thursday,Brooklyn Public Library,Library,Professional & Other Places,-1.0,Clouds,315
8927,465,Friday,New Ming Fat Chinese Restaurant,Chinese Restaurant,Food,-1.0,Clouds,315
8927,465,Friday,Bolla Market - Conduit & Liberty,Gas Station,Shop & Service,-1.0,Clouds,315
8927,467,Friday,Sutter Grocery,Deli / Bodega,Food,-1.0,Clouds,315
8927,468,Friday,Napoli's Pizza,Pizza Place,Food,8.5,Clouds,315
8927,469,Friday,Liberty Petroleum,Gas Station,Shop & Service,-1.0,Clouds,315
8927,1204,Friday,Melao Barber Shop,Salon / Barbershop,Shop & Service,-1.0,Fog,315
8927,1255,Friday,NYC HRA- FAMILY INDEPENDENCE ADMINISTRATION,Government Building,Professional & Other Places,-1.0,Clear,315
8927,1256,Friday,Melao Barber Shop,Salon / Barbershop,Shop & Service,-1.0,Clear,315
8927,1414,Friday,My Spot,Home (private),Residence,-1.0,Clear,315
8927,685,Saturday,New Ming Fat Chinese Restaurant,Chinese Restaurant,Food,-1.0,Clouds,315
8927,685,Saturday,May May Restaurant,Chinese Restaurant,Food,-1.0,Clouds,315
8927,836,Saturday,Sutter Grocery,Deli / Bodega,Food,-1.0,Clouds,315
8927,754,Sunday,New Ming Fat Chinese Restaurant,Chinese Restaurant,Food,-1.0,Clouds,315
8927,940,Sunday,NYC HRA- FAMILY INDEPENDENCE ADMINISTRATION,Government Building,Professional & Other Places,-1.0,Clear,315
8927,940,Sunday,Bolla Market - Conduit & Liberty,Gas Station,Shop & Service,-1.0,Clear,315
8927,941,Sunday,May May Restaurant,Chinese Restaurant,Food,-1.0,Clear,315
8927,942,Sunday,Napoli's Pizza,Pizza Place,Food,8.5,Clear,315
8927,943,Sunday,Sutter Grocery,Deli / Bodega,Food,-1.0,Clear,315
8927,952,Sunday,Liberty Petroleum,Gas Station,Shop & Service,-1.0,Clear,315
8927,965,Sunday,No Longer Empty - This Side of Paradise,Art Gallery,Arts & Entertainment,-1.0,Clear,315
8927,966,Sunday,Melao Barber Shop,Salon / Barbershop,Shop & Service,-1.0,Clear,315
8927,1182,Sunday,Melao Barber Shop,Salon / Barbershop,Shop & Service,-1.0,Clear,315
8928,317,Monday,Bolla Market - Conduit & Liberty,Gas Station,Shop & Service,-1.0,Clouds,315
8928,432,Monday,Bolla Market - Conduit & Liberty,Gas Station,Shop & Service,-1.0,Clouds,315
8928,530,Monday,New Ming Fat Chinese Restaurant,Chinese Restaurant,Food,-1.0,Clouds,315
8928,826,Monday,Bolla Market - Conduit & Liberty,Gas Station,Shop & Service,-1.0,Clouds,315
8928,955,Monday,Sutter Grocery,Deli / Bodega,Food,-1.0,Clouds,315
8928,956,Monday,Napoli's Pizza,Pizza Place,Food,8.5,Clouds,315
8928,1014,Monday,Nubian's Hair Salon,Salon / Barbershop,Shop & Service,-1.0,Clouds,315
8928,1019,Monday,Melao Barber Shop,Salon / Barbershop,Shop & Service,-1.0,Clouds,315
8928,1023,Monday,Chicken Spot,Fried Chicken Joint,Food,-1.0,Clouds,315
8928,1027,Monday,Visions Of Beauty Unisex Salon,Salon / Barbershop,Shop & Service,-1.0,Clouds,315
8928,1029,Monday,Jackson Hewitt Tax Service,Financial or Legal Service,Shop & Service,-1.0,Clouds,315
8928,829,Tuesday,Sutter Grocery,Deli / Bodega,Food,-1.0,Clouds,315
8928,829,Tuesday,May May Restaurant,Chinese Restaurant,Food,-1.0,Clouds,315
8928,830,Tuesday,Napoli's Pizza,Pizza Place,Food,8.5,Clouds,315
8928,830,Tuesday,Bolla Market - Conduit & Liberty,Gas Station,Shop & Service,-1.0,Clouds,315
8928,832,Tuesday,NYC HRA- FAMILY INDEPENDENCE ADMINISTRATION,Government Building,Professional & Other Places,-1.0,Clouds,315
8928,833,Tuesday,Key Food Supermarket,Supermarket,Shop & Service,6.4,Clouds,315
8928,917,Tuesday,"Brookdale University Hospital & Medical Center, Brookdale Family Care Center",Medical Center,Professional & Other Places,-1.0,Clouds,315
8928,1161,Tuesday,Cypress Hills - NYCHA,Housing Development,Residence,-1.0,Clouds,315
8928,1163,Tuesday,Melao Barber Shop,Salon / Barbershop,Shop & Service,-1.0,Clouds,315
8928,128,Wednesday,Key Food Supermarket,Supermarket,Shop & Service,6.4,Rain,315
8928,128,Wednesday,Tony's Shop & Save,Grocery Store,Shop & Service,-1.0,Rain,315
8928,129,Wednesday,Liberty Petroleum,Gas Station,Shop & Service,-1.0,Rain,315
8928,710,Wednesday,Bolla Market - Conduit & Liberty,Gas Station,Shop & Service,-1.0,Clouds,315
8928,710,Wednesday,New Ming Fat Chinese Restaurant,Chinese Restaurant,Food,-1.0,Clouds,315
8928,712,Wednesday,Napoli's Pizza,Pizza Place,Food,8.5,Clouds,315
8928,1166,Wednesday,B 13,Bus Line,Travel & Transport,-1.0,Clouds,315
8928,1017,Thursday,Pitkin Express Deli,Deli / Bodega,Food,-1.0,Clouds,315
8928,1017,Thursday,Key Food Supermarket,Supermarket,Shop & Service,6.4,Clouds,315
8928,1018,Thursday,Brooklyn Public Library,Library,Professional & Other Places,-1.0,Clouds,315
8928,396,Friday,New Ming Fat Chinese Restaurant,Chinese Restaurant,Food,-1.0,Clear,315
8928,397,Friday,Bolla Market - Conduit & Liberty,Gas Station,Shop & Service,-1.0,Clear,315
8928,397,Friday,Sutter Grocery,Deli / Bodega,Food,-1.0,Clear,315
8928,813,Friday,Sutter Grocery,Deli / Bodega,Food,-1.0,Clouds,315
8928,1018,Friday,Napoli's Pizza,Pizza Place,Food,8.5,Clear,315
8928,1018,Friday,Sutter Grocery,Deli / Bodega,Food,-1.0,Clear,315
8928,1019,Friday,May May Restaurant,Chinese Restaurant,Food,-1.0,Clear,315
8928,1020,Friday,Visions Of Beauty Unisex Salon,Salon / Barbershop,Shop & Service,-1.0,Clear,315
8928,1020,Friday,Key Food Supermarket,Supermarket,Shop & Service,6.4,Clear,315
8928,1021,Friday,Lee Good Taste,Chinese Restaurant,Food,-1.0,Clear,315
8928,1177,Friday,"Q7, Q8",Bus Line,Travel & Transport,-1.0,Clear,315
8928,1276,Friday,"Q7, Q8",Bus Line,Travel & Transport,-1.0,Clear,315
8928,103,Saturday,"Q7, Q8",Bus Line,Travel & Transport,-1.0,Clear,315
8928,103,Saturday,Brooklyn Public Library,Library,Professional & Other Places,-1.0,Clear,315
8928,104,Saturday,Lee Good Taste,Chinese Restaurant,Food,-1.0,Clear,315
8928,399,Saturday,Bolla Market - Conduit & Liberty,Gas Station,Shop & Service,-1.0,Clear,315
8928,400,Saturday,Sutter Grocery,Deli / Bodega,Food,-1.0,Clear,315
8928,400,Saturday,New Ming Fat Chinese Restaurant,Chinese Restaurant,Food,-1.0,Clear,315
8928,400,Saturday,May May Restaurant,Chinese Restaurant,Food,-1.0,Clear,315
8928,401,Saturday,Napoli's Pizza,Pizza Place,Food,8.5,Clear,315
8928,1416,Saturday,B14 (Euclid Ave),Bus Line,Travel & Transport,-1.0,Clear,315
8928,1417,Saturday,Melao Barber Shop,Salon / Barbershop,Shop & Service,-1.0,Clear,315
8928,1417,Saturday,Starlight Dominican Beauty Salon,Salon / Barbershop,Shop & Service,-1.0,Clear,315
8928,663,Sunday,New Ming Fat Chinese Restaurant,Chinese Restaurant,Food,-1.0,Clear,315
8928,664,Sunday,Bolla Market - Conduit & Liberty,Gas Station,Shop & Service,-1.0,Clear,315
8928,664,Sunday,Sutter Grocery,Deli / Bodega,Food,-1.0,Clear,315
8928,664,Sunday,Napoli's Pizza,Pizza Place,Food,8.5,Clear,315
8928,667,Sunday,Melao Barber Shop,Salon / Barbershop,Shop & Service,-1.0,Clear,315
8928,668,Sunday,NYC HRA- FAMILY INDEPENDENCE ADMINISTRATION,Government Building,Professional & Other Places,-1.0,Clear,315
8928,887,Sunday,Brooklyn Public Library,Library,Professional & Other Places,-1.0,Clear,315
8928,1155,Sunday,Gershwin Park,Park,Outdoors & Recreation,-1.0,Clear,315
8928,1155,Sunday,NYC HRA- FAMILY INDEPENDENCE ADMINISTRATION,Government Building,Professional & Other Places,-1.0,Clear,315
8928,1290,Sunday,NYC HRA- FAMILY INDEPENDENCE ADMINISTRATION,Government Building,Professional & Other Places,-1.0,Clear,315
8928,1290,Sunday,Nubian's Hair Salon,Salon / Barbershop,Shop & Service,-1.0,Clear,315
8928,1290,Sunday,Key Food Supermarket,Supermarket,Shop & Service,6.4,Clear,315
8928,1291,Sunday,US Post Office,Post Office,Professional & Other Places,-1.0,Clear,315
8928,1311,Sunday,Brooklyn Public Library,Library,Professional & Other Places,-1.0,Clear,315
8928,1312,Sunday,Lee Good Taste,Chinese Restaurant,Food,-1.0,Clear,315
8928,1312,Sunday,Jackson Hewitt Tax Service,Financial or Legal Service,Shop & Service,-1.0,Clear,315
